Fecha,EEUU_Precio,Europa_Precio,Japon_Precio,AsiaExJapon_Precio,Latam_Precio,EEUU_FwdP/E,Europa_FwdP/E,Japon_FwdP/E,AsiaExJapon_FwdP/E,Latam_FwdP/E,EEUU_FwdP/S,Europa_FwdP/S,Japon_FwdP/S,AsiaExJapon_FwdP/S,Latam_FwdP/S,EEUU_DY,Europa_DY,Japon_DY,AsiaExJapon_DY,Latam_DY
24/08/2017,338.0997,70.2299,68.3231,83.5163,48.9759,17.3964,14.4695,13.9749,12.8397,13.7526,1.948,1.2216,0.8687,1.2984,1.4427,2.1565,3.7028,2.2217,2.5497,3.1444
25/08/2017,338.774,70.7286,68.5501,83.842,48.9618,17.5125,14.5791,13.923,12.9934,14.1544,1.9587,1.2327,0.8663,1.3118,1.483,2.1435,3.6726,2.2299,2.5142,3.051
26/08/2017,338.774,70.7286,68.5501,83.842,48.9618,17.5125,14.5791,13.923,12.9934,14.1544,1.9587,1.2327,0.8663,1.3118,1.483,2.1435,3.6726,2.2299,2.5142,3.051
27/08/2017,338.774,70.7286,68.5501,83.842,48.9618,17.5125,14.5791,13.923,12.9934,14.1544,1.9587,1.2327,0.8663,1.3118,1.483,2.1435,3.6726,2.2299,2.5142,3.051
28/08/2017,338.8428,70.7442,68.6257,83.5047,48.6657,17.5125,14.5791,13.923,12.9934,14.1544,1.9587,1.2327,0.8663,1.3118,1.483,2.1435,3.6726,2.2299,2.5142,3.051
29/08/2017,339.2694,70.4637,68.487,83.3069,48.7785,17.5125,14.5791,13.923,12.9934,14.1544,1.9587,1.2327,0.8663,1.3118,1.483,2.1435,3.6726,2.2299,2.5142,3.051
30/08/2017,340.907,70.339,68.4492,83.5512,48.6092,17.5125,14.5791,13.923,12.9934,14.1544,1.9587,1.2327,0.8663,1.3118,1.483,2.1435,3.6726,2.2299,2.5142,3.051
31/08/2017,342.8473,70.8532,68.9914,83.8304,48.6939,17.5125,14.5791,13.923,12.9934,14.1544,1.9587,1.2327,0.8663,1.3118,1.483,2.1435,3.6726,2.2299,2.5142,3.051
01/09/2017,343.439,71.0091,68.714,84.2491,49.3566,17.7396,14.5905,14.1086,12.9541,14.2253,1.9874,1.2333,0.8848,1.3154,1.495,2.1151,3.6746,2.1985,2.5163,3.0363
02/09/2017,343.439,71.0091,68.714,84.2491,49.3566,17.7396,14.5905,14.1086,12.9541,14.2253,1.9874,1.2333,0.8848,1.3154,1.495,2.1151,3.6746,2.1985,2.5163,3.0363
03/09/2017,343.439,71.0091,68.714,84.2491,49.3566,17.7396,14.5905,14.1086,12.9541,14.2253,1.9874,1.2333,0.8848,1.3154,1.495,2.1151,3.6746,2.1985,2.5163,3.0363
04/09/2017,343.439,71.0091,68.714,84.2491,49.3566,17.7396,14.5905,14.1086,12.9541,14.2253,1.9874,1.2333,0.8848,1.3154,1.495,2.1151,3.6746,2.1985,2.5163,3.0363
05/09/2017,340.9758,70.5572,68.4114,83.0627,49.0746,17.7396,14.5905,14.1086,12.9541,14.2253,1.9874,1.2333,0.8848,1.3154,1.495,2.1151,3.6746,2.1985,2.5163,3.0363
06/09/2017,342.118,71.0558,68.7014,83.4698,50.0476,17.7396,14.5905,14.1086,12.9541,14.2253,1.9874,1.2333,0.8848,1.3154,1.495,2.1151,3.6746,2.1985,2.5163,3.0363
07/09/2017,342.118,71.6947,69.1049,84.0049,50.2733,17.7396,14.5905,14.1086,12.9541,14.2253,1.9874,1.2333,0.8848,1.3154,1.495,2.1151,3.6746,2.1985,2.5163,3.0363
08/09/2017,341.54,71.7103,69.3193,83.6908,49.7092,17.6138,14.6301,13.8643,12.8597,14.3052,1.9745,1.2377,0.88,1.3102,1.5074,2.1333,3.6694,2.2373,2.5343,3.0226
09/09/2017,341.54,71.7103,69.3193,83.6908,49.7092,17.6138,14.6301,13.8643,12.8597,14.3052,1.9745,1.2377,0.88,1.3102,1.5074,2.1333,3.6694,2.2373,2.5343,3.0226
10/09/2017,341.54,71.7103,69.3193,83.6908,49.7092,17.6138,14.6301,13.8643,12.8597,14.3052,1.9745,1.2377,0.88,1.3102,1.5074,2.1333,3.6694,2.2373,2.5343,3.0226
11/09/2017,345.2693,72.2556,69.6346,84.854,50.4002,17.6138,14.6301,13.8643,12.8597,14.3052,1.9745,1.2377,0.88,1.3102,1.5074,2.1333,3.6694,2.2373,2.5343,3.0226
12/09/2017,346.5078,72.5829,69.685,84.7726,50.2592,17.6138,14.6301,13.8643,12.8597,14.3052,1.9745,1.2377,0.88,1.3102,1.5074,2.1333,3.6694,2.2373,2.5343,3.0226
13/09/2017,346.6592,72.1466,69.5463,84.4003,50.2169,17.6138,14.6301,13.8643,12.8597,14.3052,1.9745,1.2377,0.88,1.3102,1.5074,2.1333,3.6694,2.2373,2.5343,3.0226
14/09/2017,346.5353,72.3803,69.5589,84.4469,50.3438,17.6138,14.6301,13.8643,12.8597,14.3052,1.9745,1.2377,0.88,1.3102,1.5074,2.1333,3.6694,2.2373,2.5343,3.0226
15/09/2017,346.9757,72.4115,69.6598,85.0517,50.7527,17.865,14.7987,14.2257,12.9552,14.431,2.0046,1.2532,0.905,1.3233,1.5269,2.1006,3.6312,2.1785,2.5142,2.9723
16/09/2017,346.9757,72.4115,69.6598,85.0517,50.7527,17.865,14.7987,14.2257,12.9552,14.431,2.0046,1.2532,0.905,1.3233,1.5269,2.1006,3.6312,2.1785,2.5142,2.9723
17/09/2017,346.9757,72.4115,69.6598,85.0517,50.7527,17.865,14.7987,14.2257,12.9552,14.431,2.0046,1.2532,0.905,1.3233,1.5269,2.1006,3.6312,2.1785,2.5142,2.9723
18/09/2017,347.7601,72.5517,69.6724,85.7903,50.6963,17.865,14.7987,14.2257,12.9552,14.431,2.0046,1.2532,0.905,1.3233,1.5269,2.1006,3.6312,2.1785,2.5142,2.9723
19/09/2017,348.0903,72.8945,70.0759,85.8892,50.5271,17.865,14.7987,14.2257,12.9552,14.431,2.0046,1.2532,0.905,1.3233,1.5269,2.1006,3.6312,2.1785,2.5142,2.9723
20/09/2017,348.2968,72.6764,70.1011,85.3774,50.795,17.865,14.7987,14.2257,12.9552,14.431,2.0046,1.2532,0.905,1.3233,1.5269,2.1006,3.6312,2.1785,2.5142,2.9723
21/09/2017,347.2784,72.7387,69.8237,85.4588,50.513,17.865,14.7987,14.2257,12.9552,14.431,2.0046,1.2532,0.905,1.3233,1.5269,2.1006,3.6312,2.1785,2.5142,2.9723
22/09/2017,347.2922,72.8945,69.8994,84.8191,50.6681,17.8347,14.7993,14.4586,12.9317,14.4445,2.0017,1.255,0.9195,1.3258,1.5281,2.104,3.6302,2.1422,2.5131,2.9853
23/09/2017,347.2922,72.8945,69.8994,84.8191,50.6681,17.8347,14.7993,14.4586,12.9317,14.4445,2.0017,1.255,0.9195,1.3258,1.5281,2.104,3.6302,2.1422,2.5131,2.9853
24/09/2017,347.2922,72.8945,69.8994,84.8191,50.6681,17.8347,14.7993,14.4586,12.9317,14.4445,2.0017,1.255,0.9195,1.3258,1.5281,2.104,3.6302,2.1422,2.5131,2.9853
25/09/2017,346.6316,72.3336,70.0507,83.2721,49.7656,17.8347,14.7993,14.4586,12.9317,14.4445,2.0017,1.255,0.9195,1.3258,1.5281,2.104,3.6302,2.1422,2.5131,2.9853
26/09/2017,346.8297,72.1154,70.0507,83.2139,49.6246,17.8347,14.7993,14.4586,12.9317,14.4445,2.0017,1.255,0.9195,1.3258,1.5281,2.104,3.6302,2.1422,2.5131,2.9853
27/09/2017,348.1852,72.2401,70.1894,83.1906,48.9054,17.8347,14.7993,14.4586,12.9317,14.4445,2.0017,1.255,0.9195,1.3258,1.5281,2.104,3.6302,2.1422,2.5131,2.9853
28/09/2017,348.5587,72.4894,70.2399,83.0976,49.0182,17.8347,14.7993,14.4586,12.9317,14.4445,2.0017,1.255,0.9195,1.3258,1.5281,2.104,3.6302,2.1422,2.5131,2.9853
29/09/2017,349.845,73.0348,70.2525,84.0049,49.4836,17.9141,14.8981,14.4895,12.7692,14.227,2.0133,1.265,0.9215,1.3117,1.5114,2.0905,3.6022,2.1395,2.5434,3.0483
30/09/2017,349.845,73.0348,70.2525,84.0049,49.4836,17.9141,14.8981,14.4895,12.7692,14.227,2.0133,1.265,0.9215,1.3117,1.5114,2.0905,3.6022,2.1395,2.5434,3.0483
01/10/2017,349.845,73.0348,70.2525,84.0049,49.4836,17.9141,14.8981,14.4895,12.7692,14.227,2.0133,1.265,0.9215,1.3117,1.5114,2.0905,3.6022,2.1395,2.5434,3.0483
02/10/2017,351.2835,72.8945,70.2525,84.3073,49.5682,17.9141,14.8981,14.4895,12.7692,14.227,2.0133,1.265,0.9215,1.3117,1.5114,2.0905,3.6022,2.1395,2.5434,3.0483
03/10/2017,352.1134,73.1283,70.6686,85.389,50.7527,17.9141,14.8981,14.4895,12.7692,14.227,2.0133,1.265,0.9215,1.3117,1.5114,2.0905,3.6022,2.1395,2.5434,3.0483
04/10/2017,352.5699,73.0036,70.6812,85.3192,50.6963,17.9141,14.8981,14.4895,12.7692,14.227,2.0133,1.265,0.9215,1.3117,1.5114,2.0905,3.6022,2.1395,2.5434,3.0483
05/10/2017,354.6169,72.9101,70.6434,86.0404,50.5835,17.9141,14.8981,14.4895,12.7692,14.227,2.0133,1.265,0.9215,1.3117,1.5114,2.0905,3.6022,2.1395,2.5434,3.0483
06/10/2017,354.2435,72.8478,70.6056,85.5635,50.1182,18.081,14.9268,14.5953,13.0647,14.3475,2.0342,1.2668,0.9261,1.3416,1.5332,2.069,3.5926,2.13,2.4905,3.0103
07/10/2017,354.2435,72.8478,70.6056,85.5635,50.1182,18.081,14.9268,14.5953,13.0647,14.3475,2.0342,1.2668,0.9261,1.3416,1.5332,2.069,3.5926,2.13,2.4905,3.0103
08/10/2017,354.2435,72.8478,70.6056,85.5635,50.1182,18.081,14.9268,14.5953,13.0647,14.3475,2.0342,1.2668,0.9261,1.3416,1.5332,2.069,3.5926,2.13,2.4905,3.0103
09/10/2017,353.6487,72.8166,70.6938,85.8078,49.3566,18.081,14.9268,14.5953,13.0647,14.3475,2.0342,1.2668,0.9261,1.3416,1.5332,2.069,3.5926,2.13,2.4905,3.0103
10/10/2017,354.5616,73.5957,71.1983,86.6336,49.9771,18.081,14.9268,14.5953,13.0647,14.3475,2.0342,1.2668,0.9261,1.3416,1.5332,2.069,3.5926,2.13,2.4905,3.0103
11/10/2017,355.0734,73.7827,71.564,86.7849,50.1182,18.081,14.9268,14.5953,13.0647,14.3475,2.0342,1.2668,0.9261,1.3416,1.5332,2.069,3.5926,2.13,2.4905,3.0103
12/10/2017,354.5616,73.6425,71.4757,86.7267,49.8925,18.081,14.9268,14.5953,13.0647,14.3475,2.0342,1.2668,0.9261,1.3416,1.5332,2.069,3.5926,2.13,2.4905,3.0103
13/10/2017,354.9627,73.7671,72.3584,87.5177,50.4425,18.0589,15.0228,14.7434,13.1416,14.5151,2.032,1.2756,0.9371,1.3512,1.548,2.0699,3.5712,2.1052,2.4831,2.9427
14/10/2017,354.9627,73.7671,72.3584,87.5177,50.4425,18.0589,15.0228,14.7434,13.1416,14.5151,2.032,1.2756,0.9371,1.3512,1.548,2.0699,3.5712,2.1052,2.4831,2.9427
15/10/2017,354.9627,73.7671,72.3584,87.5177,50.4425,18.0589,15.0228,14.7434,13.1416,14.5151,2.032,1.2756,0.9371,1.3512,1.548,2.0699,3.5712,2.1052,2.4831,2.9427
16/10/2017,355.5437,73.5802,72.6863,87.6921,50.1605,18.0589,15.0228,14.7434,13.1416,14.5151,2.032,1.2756,0.9371,1.3512,1.548,2.0699,3.5712,2.1052,2.4831,2.9427
17/10/2017,355.765,73.2997,72.6106,87.2385,50.1887,18.0589,15.0228,14.7434,13.1416,14.5151,2.032,1.2756,0.9371,1.3512,1.548,2.0699,3.5712,2.1052,2.4831,2.9427
18/10/2017,356.0693,73.6113,72.535,87.5758,50.1464,18.0589,15.0228,14.7434,13.1416,14.5151,2.032,1.2756,0.9371,1.3512,1.548,2.0699,3.5712,2.1052,2.4831,2.9427
19/10/2017,356.2076,73.4867,72.371,86.6569,49.963,18.0589,15.0228,14.7434,13.1416,14.5151,2.032,1.2756,0.9371,1.3512,1.548,2.0699,3.5712,2.1052,2.4831,2.9427
20/10/2017,358.0334,73.2685,72.535,87.0873,49.7515,18.166,14.9044,14.8767,13.1315,14.3873,2.0423,1.2646,0.9507,1.3496,1.533,2.0565,3.5971,2.0766,2.4535,3.1268
21/10/2017,358.0334,73.2685,72.535,87.0873,49.7515,18.166,14.9044,14.8767,13.1315,14.3873,2.0423,1.2646,0.9507,1.3496,1.533,2.0565,3.5971,2.0766,2.4535,3.1268
22/10/2017,358.0334,73.2685,72.535,87.0873,49.7515,18.166,14.9044,14.8767,13.1315,14.3873,2.0423,1.2646,0.9507,1.3496,1.533,2.0565,3.5971,2.0766,2.4535,3.1268
23/10/2017,356.664,73.0348,72.7115,86.6104,48.8349,18.166,14.9044,14.8767,13.1315,14.3873,2.0423,1.2646,0.9507,1.3496,1.533,2.0565,3.5971,2.0766,2.4535,3.1268
24/10/2017,357.2035,72.988,73.3168,86.6453,49.1874,18.166,14.9044,14.8767,13.1315,14.3873,2.0423,1.2646,0.9507,1.3496,1.533,2.0565,3.5971,2.0766,2.4535,3.1268
25/10/2017,355.5298,72.9101,72.7241,86.3545,49.1169,18.166,14.9044,14.8767,13.1315,14.3873,2.0423,1.2646,0.9507,1.3496,1.533,2.0565,3.5971,2.0766,2.4535,3.1268
26/10/2017,355.9586,72.7387,73.115,86.1684,48.2708,18.166,14.9044,14.8767,13.1315,14.3873,2.0423,1.2646,0.9507,1.3496,1.533,2.0565,3.5971,2.0766,2.4535,3.1268
27/10/2017,358.8079,72.614,73.6699,87.2967,48.9477,18.1574,14.9098,15.1529,13.0198,14.2106,2.0418,1.266,0.9701,1.34,1.5124,2.0475,3.5901,2.0406,2.4741,3.1787
28/10/2017,358.8079,72.614,73.6699,87.2967,48.9477,18.1574,14.9098,15.1529,13.0198,14.2106,2.0418,1.266,0.9701,1.34,1.5124,2.0475,3.5901,2.0406,2.4741,3.1787
29/10/2017,358.8079,72.614,73.6699,87.2967,48.9477,18.1574,14.9098,15.1529,13.0198,14.2106,2.0418,1.266,0.9701,1.34,1.5124,2.0475,3.5901,2.0406,2.4741,3.1787
30/10/2017,357.5769,73.0348,73.6447,86.7616,47.9324,18.1574,14.9098,15.1529,13.0198,14.2106,2.0418,1.266,0.9701,1.34,1.5124,2.0475,3.5901,2.0406,2.4741,3.1787
31/10/2017,357.978,73.4087,73.9599,87.5991,47.8618,18.1574,14.9098,15.1529,13.0198,14.2106,2.0418,1.266,0.9701,1.34,1.5124,2.0475,3.5901,2.0406,2.4741,3.1787
01/11/2017,358.559,73.3464,74.3761,88.3551,47.6503,18.1574,14.9098,15.1529,13.0198,14.2106,2.0418,1.266,0.9701,1.34,1.5124,2.0475,3.5901,2.0406,2.4741,3.1787
02/11/2017,358.7526,73.5334,74.4643,88.5645,47.6785,18.1574,14.9098,15.1529,13.0198,14.2106,2.0418,1.266,0.9701,1.34,1.5124,2.0475,3.5901,2.0406,2.4741,3.1787
03/11/2017,359.873,73.3464,74.6409,88.2854,47.2132,18.161,15.0086,15.2563,13.136,13.8709,2.0439,1.2736,0.974,1.3573,1.4778,2.0524,3.5622,2.0237,2.4808,3.2789
04/11/2017,359.873,73.3464,74.6409,88.2854,47.2132,18.161,15.0086,15.2563,13.136,13.8709,2.0439,1.2736,0.974,1.3573,1.4778,2.0524,3.5622,2.0237,2.4808,3.2789
05/11/2017,359.873,73.3464,74.6409,88.2854,47.2132,18.161,15.0086,15.2563,13.136,13.8709,2.0439,1.2736,0.974,1.3573,1.4778,2.0524,3.5622,2.0237,2.4808,3.2789
06/11/2017,360.4816,73.5022,74.6283,89.0182,48.299,18.161,15.0086,15.2563,13.136,13.8709,2.0439,1.2736,0.974,1.3573,1.4778,2.0524,3.5622,2.0237,2.4808,3.2789
07/11/2017,360.3018,72.8945,75.221,88.611,47.3401,18.161,15.0086,15.2563,13.136,13.8709,2.0439,1.2736,0.974,1.3573,1.4778,2.0524,3.5622,2.0237,2.4808,3.2789
08/11/2017,360.9242,72.9413,75.6875,89.0647,48.1016,18.161,15.0086,15.2563,13.136,13.8709,2.0439,1.2736,0.974,1.3573,1.4778,2.0524,3.5622,2.0237,2.4808,3.2789
09/11/2017,359.6102,72.4271,75.057,88.5296,47.5234,18.161,15.0086,15.2563,13.136,13.8709,2.0439,1.2736,0.974,1.3573,1.4778,2.0524,3.5622,2.0237,2.4808,3.2789
10/11/2017,359.3612,72.318,74.5022,88.4947,46.7478,18.0771,14.84,15.3642,13.1734,13.6916,2.0338,1.2581,0.9763,1.3609,1.4701,2.0575,3.6132,2.0226,2.4779,3.3102
11/11/2017,359.3612,72.318,74.5022,88.4947,46.7478,18.0771,14.84,15.3642,13.1734,13.6916,2.0338,1.2581,0.9763,1.3609,1.4701,2.0575,3.6132,2.0226,2.4779,3.3102
12/11/2017,359.3612,72.318,74.5022,88.4947,46.7478,18.0771,14.84,15.3642,13.1734,13.6916,2.0338,1.2581,0.9763,1.3609,1.4701,2.0575,3.6132,2.0226,2.4779,3.3102
13/11/2017,359.7623,71.9907,74.1743,88.5296,46.6773,18.0771,14.84,15.3642,13.1734,13.6916,2.0338,1.2581,0.9763,1.3609,1.4701,2.0575,3.6132,2.0226,2.4779,3.3102
14/11/2017,359.0431,72.1466,73.7834,88.0178,45.7043,18.0771,14.84,15.3642,13.1734,13.6916,2.0338,1.2581,0.9763,1.3609,1.4701,2.0575,3.6132,2.0226,2.4779,3.3102
15/11/2017,357.1066,71.8193,73.2411,87.5177,45.7466,18.0771,14.84,15.3642,13.1734,13.6916,2.0338,1.2581,0.9763,1.3609,1.4701,2.0575,3.6132,2.0226,2.4779,3.3102
16/11/2017,360.0943,72.2868,74.3761,89.2392,46.7055,18.0771,14.84,15.3642,13.1734,13.6916,2.0338,1.2581,0.9763,1.3609,1.4701,2.0575,3.6132,2.0226,2.4779,3.3102
17/11/2017,359.1122,72.1933,74.0104,89.2159,47.5375,18.0075,14.688,14.9911,13.1353,13.8116,2.0276,1.2441,0.9533,1.3552,1.4842,2.0559,3.6381,2.0748,2.4733,3.2797
18/11/2017,359.1122,72.1933,74.0104,89.2159,47.5375,18.0075,14.688,14.9911,13.1353,13.8116,2.0276,1.2441,0.9533,1.3552,1.4842,2.0559,3.6381,2.0748,2.4733,3.2797
19/11/2017,359.1122,72.1933,74.0104,89.2159,47.5375,18.0075,14.688,14.9911,13.1353,13.8116,2.0276,1.2441,0.9533,1.3552,1.4842,2.0559,3.6381,2.0748,2.4733,3.2797
20/11/2017,359.6793,72.1933,74.3761,89.6928,47.326,18.0075,14.688,14.9911,13.1353,13.8116,2.0276,1.2441,0.9533,1.3552,1.4842,2.0559,3.6381,2.0748,2.4733,3.2797
21/11/2017,362.0169,72.5829,75.057,91.0537,47.8759,18.0075,14.688,14.9911,13.1353,13.8116,2.0276,1.2441,0.9533,1.3552,1.4842,2.0559,3.6381,2.0748,2.4733,3.2797
22/11/2017,361.7541,72.8478,75.1075,91.1468,48.2144,18.0075,14.688,14.9911,13.1353,13.8116,2.0276,1.2441,0.9533,1.3552,1.4842,2.0559,3.6381,2.0748,2.4733,3.2797
23/11/2017,361.7541,72.8478,75.1075,91.1468,48.2144,18.0075,14.688,14.9911,13.1353,13.8116,2.0276,1.2441,0.9533,1.3552,1.4842,2.0559,3.6381,2.0748,2.4733,3.2797
24/11/2017,362.5148,73.5178,75.7254,91.0537,47.9465,18.1218,14.8395,15.0025,13.2607,13.7864,2.0417,1.2595,0.9595,1.3718,1.4926,2.0383,3.5962,2.0625,2.4519,3.15
25/11/2017,362.5148,73.5178,75.7254,91.0537,47.9465,18.1218,14.8395,15.0025,13.2607,13.7864,2.0417,1.2595,0.9595,1.3718,1.4926,2.0383,3.5962,2.0625,2.4519,3.15
26/11/2017,362.5148,73.5178,75.7254,91.0537,47.9465,18.1218,14.8395,15.0025,13.2607,13.7864,2.0417,1.2595,0.9595,1.3718,1.4926,2.0383,3.5962,2.0625,2.4519,3.15
27/11/2017,362.4042,73.0504,75.3975,89.5416,47.5375,18.1218,14.8395,15.0025,13.2607,13.7864,2.0417,1.2595,0.9595,1.3718,1.4926,2.0383,3.5962,2.0625,2.4519,3.15
28/11/2017,366.0558,73.5178,75.6245,90.1697,47.9888,18.1218,14.8395,15.0025,13.2607,13.7864,2.0417,1.2595,0.9595,1.3718,1.4926,2.0383,3.5962,2.0625,2.4519,3.15
29/11/2017,365.8206,73.2218,75.4732,88.7855,47.0016,18.1218,14.8395,15.0025,13.2607,13.7864,2.0417,1.2595,0.9595,1.3718,1.4926,2.0383,3.5962,2.0625,2.4519,3.15
30/11/2017,369.154,73.2997,75.5488,87.9713,45.944,18.1218,14.8395,15.0025,13.2607,13.7864,2.0417,1.2595,0.9595,1.3718,1.4926,2.0383,3.5962,2.0625,2.4519,3.15
01/12/2017,368.2827,73.0348,75.2084,87.3897,46.3811,18.3576,14.6995,15.0732,12.7629,13.2907,2.0695,1.2445,0.9649,1.3258,1.4352,2.0084,3.6098,2.0568,2.5493,3.4025
02/12/2017,368.2827,73.0348,75.2084,87.3897,46.3811,18.3576,14.6995,15.0732,12.7629,13.2907,2.0695,1.2445,0.9649,1.3258,1.4352,2.0084,3.6098,2.0568,2.5493,3.4025
03/12/2017,368.2827,73.0348,75.2084,87.3897,46.3811,18.3576,14.6995,15.0732,12.7629,13.2907,2.0695,1.2445,0.9649,1.3258,1.4352,2.0084,3.6098,2.0568,2.5493,3.4025
04/12/2017,367.8954,72.9257,74.4139,87.2385,46.7478,18.3576,14.6995,15.0732,12.7629,13.2907,2.0695,1.2445,0.9649,1.3258,1.4352,2.0084,3.6098,2.0568,2.5493,3.4025
05/12/2017,366.526,72.6608,74.6031,87.2618,46.4376,18.3576,14.6995,15.0732,12.7629,13.2907,2.0695,1.2445,0.9649,1.3258,1.4352,2.0084,3.6098,2.0568,2.5493,3.4025
06/12/2017,366.609,72.5361,74.3256,85.9125,46.3529,18.3576,14.6995,15.0732,12.7629,13.2907,2.0695,1.2445,0.9649,1.3258,1.4352,2.0084,3.6098,2.0568,2.5493,3.4025
07/12/2017,367.7156,72.7231,74.8048,86.5522,45.662,18.3576,14.6995,15.0732,12.7629,13.2907,2.0695,1.2445,0.9649,1.3258,1.4352,2.0084,3.6098,2.0568,2.5493,3.4025
08/12/2017,369.7211,73.0971,75.1579,87.6107,45.9722,18.3853,14.7707,15.1006,12.7235,13.0703,2.0746,1.2524,0.9685,1.3229,1.421,2.0051,3.5865,2.0526,2.5582,3.3074
09/12/2017,369.7211,73.0971,75.1579,87.6107,45.9722,18.3853,14.7707,15.1006,12.7235,13.0703,2.0746,1.2524,0.9685,1.3229,1.421,2.0051,3.5865,2.0526,2.5582,3.3074
10/12/2017,369.7211,73.0971,75.1579,87.6107,45.9722,18.3853,14.7707,15.1006,12.7235,13.0703,2.0746,1.2524,0.9685,1.3229,1.421,2.0051,3.5865,2.0526,2.5582,3.3074
11/12/2017,370.9937,73.2373,75.4101,88.1225,46.0709,18.3853,14.7707,15.1006,12.7235,13.0703,2.0746,1.2524,0.9685,1.3229,1.421,2.0051,3.5865,2.0526,2.5582,3.3074
12/12/2017,371.5608,73.2685,75.5488,87.413,46.7619,18.3853,14.7707,15.1006,12.7235,13.0703,2.0746,1.2524,0.9685,1.3229,1.421,2.0051,3.5865,2.0526,2.5582,3.3074
13/12/2017,371.4778,73.4243,75.8515,88.611,46.1837,18.3853,14.7707,15.1006,12.7235,13.0703,2.0746,1.2524,0.9685,1.3229,1.421,2.0051,3.5865,2.0526,2.5582,3.3074
14/12/2017,370.0393,72.988,75.4984,87.8085,45.7466,18.3853,14.7707,15.1006,12.7235,13.0703,2.0746,1.2524,0.9685,1.3229,1.421,2.0051,3.5865,2.0526,2.5582,3.3074
15/12/2017,373.1652,72.9101,75.5362,87.7852,46.0568,18.4866,14.6933,14.9204,12.7308,13.2299,2.0886,1.2483,0.954,1.3282,1.4424,1.9886,3.5956,2.0726,2.5574,3.2605
16/12/2017,373.1652,72.9101,75.5362,87.7852,46.0568,18.4866,14.6933,14.9204,12.7308,13.2299,2.0886,1.2483,0.954,1.3282,1.4424,1.9886,3.5956,2.0726,2.5574,3.2605
17/12/2017,373.1652,72.9101,75.5362,87.7852,46.0568,18.4866,14.6933,14.9204,12.7308,13.2299,2.0886,1.2483,0.954,1.3282,1.4424,1.9886,3.5956,2.0726,2.5574,3.2605
18/12/2017,375.489,73.8762,76.4442,88.2621,47.3824,18.4866,14.6933,14.9204,12.7308,13.2299,2.0886,1.2483,0.954,1.3282,1.4424,1.9886,3.5956,2.0726,2.5574,3.2605
19/12/2017,374.0127,73.7983,75.6742,88.1153,47.058,18.4866,14.6933,14.9204,12.7308,13.2299,2.0886,1.2483,0.954,1.3282,1.4424,1.9886,3.5956,2.0726,2.5574,3.2605
20/12/2017,373.8181,73.5022,75.7758,88.2099,47.2414,18.4866,14.6933,14.9204,12.7308,13.2299,2.0886,1.2483,0.954,1.3282,1.4424,1.9886,3.5956,2.0726,2.5574,3.2605
21/12/2017,374.5686,73.8089,75.8265,88.6947,47.6162,18.4866,14.6933,14.9204,12.7308,13.2299,2.0886,1.2483,0.954,1.3282,1.4424,1.9886,3.5956,2.0726,2.5574,3.2605
22/12/2017,374.4713,73.8716,76.182,89.3569,47.5593,18.3395,14.7685,15.1663,12.8767,13.4847,2.0864,1.2562,0.9728,1.347,1.473,1.9854,3.5732,2.0365,2.5317,3.193
23/12/2017,374.4713,73.8716,76.182,89.3569,47.5593,18.3395,14.7685,15.1663,12.8767,13.4847,2.0864,1.2562,0.9728,1.347,1.473,1.9854,3.5732,2.0365,2.5317,3.193
24/12/2017,374.4713,73.8716,76.182,89.3569,47.5593,18.3395,14.7685,15.1663,12.8767,13.4847,2.0864,1.2562,0.9728,1.347,1.473,1.9854,3.5732,2.0365,2.5317,3.193
25/12/2017,374.4713,73.8716,76.182,89.3569,47.5593,18.3395,14.7685,15.1663,12.8767,13.4847,2.0864,1.2562,0.9728,1.347,1.473,1.9854,3.5732,2.0365,2.5317,3.193
26/12/2017,373.9988,73.8716,76.2201,88.9903,47.801,18.3395,14.7685,15.1663,12.8767,13.4847,2.0864,1.2562,0.9728,1.347,1.473,1.9854,3.5732,2.0365,2.5317,3.193
27/12/2017,374.235,73.9814,76.1185,89.1204,47.8864,18.3395,14.7685,15.1663,12.8767,13.4847,2.0864,1.2562,0.9728,1.347,1.473,1.9854,3.5732,2.0365,2.5317,3.193
28/12/2017,374.9299,74.1539,75.9408,89.8653,48.3283,18.3395,14.7685,15.1663,12.8767,13.4847,2.0864,1.2562,0.9728,1.347,1.473,1.9854,3.5732,2.0365,2.5317,3.193
29/12/2017,373.6236,74.1225,76.0804,90.1964,48.6272,18.225,14.8275,15.0328,12.9674,13.7569,2.0765,1.2637,0.9645,1.3567,1.5018,1.9954,3.5574,2.0549,2.5116,3.1431
30/12/2017,373.6236,74.1225,76.0804,90.1964,48.6272,18.225,14.8275,15.0328,12.9674,13.7569,2.0765,1.2637,0.9645,1.3567,1.5018,1.9954,3.5574,2.0549,2.5116,3.1431
31/12/2017,373.6236,74.1225,76.0804,90.1964,48.6272,18.225,14.8275,15.0328,12.9674,13.7569,2.0765,1.2637,0.9645,1.3567,1.5018,1.9954,3.5574,2.0549,2.5116,3.1431
01/01/2018,373.6236,74.1225,76.0804,90.1964,48.6272,18.225,14.8275,15.0328,12.9674,13.7569,2.0765,1.2637,0.9645,1.3567,1.5018,1.9954,3.5574,2.0549,2.5116,3.1431
